"Plot Title: Haa Damthang"
"#","Date Time, GMT+06:00","PAR, uE (LGR S/N: 10364436, SEN S/N: 10340315, LBL: Photosynthesis)","Temp, °F (LGR S/N: 10364436, SEN S/N: 10344948, LBL: Temperature)","RH, % (LGR S/N: 10364436, SEN S/N: 10344948, LBL: Relative Humdity )","Water Content, m³/m³ (LGR S/N: 10364436, SEN S/N: 10346471, LBL: Rainfall)","Rain, in (LGR S/N: 10364436, SEN S/N: 10364405, LBL: Rainfall)"
29327,03/22/16 01:49:53 AM,1.2,32.443,96.400,0.2390,0.000
29328,03/22/16 01:59:53 AM,1.2,31.743,96.300,0.2390,0.000
29329,03/22/16 02:09:53 AM,1.2,32.342,96.200,0.2390,0.000
29330,03/22/16 02:19:53 AM,1.2,31.942,96.500,0.2387,0.000
29331,03/22/16 02:29:53 AM,1.2,31.993,96.600,0.2390,0.000
29332,03/22/16 02:39:53 AM,1.2,32.092,95.800,0.2394,0.000
29333,03/22/16 02:49:53 AM,1.2,31.692,96.000,0.2387,0.000
29334,03/22/16 02:59:53 AM,1.2,31.942,96.100,0.2387,0.000
29335,03/22/16 03:09:53 AM,1.2,32.691,94.200,0.2387,0.000
29336,03/22/16 03:19:53 AM,1.2,32.491,93.200,0.2383,0.000
29337,03/22/16 03:29:53 AM,1.2,32.293,92.400,0.2387,0.000
29338,03/22/16 03:39:53 AM,1.2,32.293,91.500,0.2383,0.000
29339,03/22/16 03:49:53 AM,1.2,31.791,93.100,0.2374,0.000
29340,03/22/16 03:59:53 AM,1.2,30.987,93.600,0.2374,0.000
29341,03/22/16 04:09:53 AM,1.2,31.188,94.400,0.2374,0.000
29342,03/22/16 04:19:53 AM,1.2,31.339,94.300,0.2367,0.000
29343,03/22/16 04:29:53 AM,1.2,31.239,92.800,0.2367,0.000
29344,03/22/16 04:39:53 AM,1.2,30.987,92.400,0.2367,0.000
29345,03/22/16 04:49:53 AM,1.2,30.733,93.800,0.2355,0.000
29346,03/22/16 04:59:53 AM,1.2,30.682,94.000,0.2355,0.000
29347,03/22/16 05:09:53 AM,1.2,30.225,93.900,0.2355,0.000
29348,03/22/16 05:19:53 AM,1.2,30.682,93.000,0.2347,0.000
29349,03/22/16 05:29:53 AM,1.2,30.632,93.600,0.2344,0.000
29350,03/22/16 05:39:53 AM,1.2,31.239,92.900,0.2339,0.000
29351,03/22/16 05:49:53 AM,1.2,31.440,89.900,0.2335,0.000
29352,03/22/16 05:59:53 AM,6.2,30.376,93.400,0.2330,0.000
29353,03/22/16 06:09:53 AM,18.7,30.326,92.300,0.2327,0.000
29354,03/22/16 06:19:53 AM,41.2,30.276,93.500,0.2315,0.000
29355,03/22/16 06:29:53 AM,63.7,30.225,92.600,0.2318,0.000
29356,03/22/16 06:39:53 AM,86.2,30.326,93.500,0.2323,0.000
29357,03/22/16 06:49:53 AM,111.2,30.479,92.900,0.2315,0.000
29358,03/22/16 06:59:53 AM,131.2,30.733,93.000,0.2318,0.000
29359,03/22/16 07:09:53 AM,161.2,30.580,92.800,0.2327,0.000
29360,03/22/16 07:19:53 AM,401.2,31.541,91.400,0.2327,0.000
29361,03/22/16 07:29:53 AM,483.7,32.592,89.800,0.2358,0.000
29362,03/22/16 07:39:53 AM,556.2,33.039,89.500,0.2371,0.000
29363,03/22/16 07:49:53 AM,656.2,33.831,88.900,0.2367,0.000
29364,03/22/16 07:59:53 AM,708.7,34.713,86.300,0.2367,0.000
29365,03/22/16 08:09:53 AM,788.7,36.554,84.600,0.2358,0.000
29366,03/22/16 08:19:53 AM,866.2,37.416,83.100,0.2344,0.000
29367,03/22/16 08:29:53 AM,936.2,38.653,82.300,0.2339,0.000
29368,03/22/16 08:39:53 AM,993.7,40.251,78.400,0.2330,0.000
29369,03/22/16 08:49:53 AM,1071.2,42.525,73.900,0.2315,0.000
29370,03/22/16 08:59:53 AM,1148.7,43.716,70.600,0.2303,0.000
29371,03/22/16 09:09:53 AM,1208.7,44.764,70.300,0.2306,0.000
29372,03/22/16 09:19:53 AM,1271.2,44.901,66.800,0.2311,0.000
29373,03/22/16 09:29:53 AM,1333.7,46.661,64.200,0.2299,0.000
29374,03/22/16 09:39:53 AM,1381.2,47.602,60.100,0.2286,0.000
29375,03/22/16 09:49:53 AM,1436.2,47.826,59.300,0.2277,0.000
29376,03/22/16 09:59:53 AM,1476.2,47.826,61.400,0.2262,0.000
29377,03/22/16 10:09:53 AM,1533.7,49.870,58.400,0.2245,0.000
29378,03/22/16 10:19:53 AM,1576.2,50.576,56.000,0.2232,0.000
29379,03/22/16 10:29:53 AM,1596.2,51.237,55.600,0.2224,0.000
29380,03/22/16 10:39:53 AM,1666.2,50.223,51.800,0.2203,0.000
29381,03/22/16 10:49:53 AM,1743.7,51.413,51.700,0.2185,0.000
29382,03/22/16 10:59:53 AM,1796.2,52.860,48.500,0.2177,0.000
29383,03/22/16 11:09:53 AM,1928.7,54.082,47.100,0.2156,0.000
29384,03/22/16 11:19:53 AM,1183.7,53.298,47.300,0.2139,0.000
29385,03/22/16 11:29:53 AM,528.7,53.166,45.400,0.2126,0.000
29386,03/22/16 11:39:53 AM,1931.2,53.776,43.800,0.2112,0.000
29387,03/22/16 11:49:53 AM,833.7,52.729,42.600,0.2100,0.000
29388,03/22/16 11:59:53 AM,1903.7,54.082,40.800,0.2078,0.000
29389,03/22/16 12:09:53 PM,598.7,54.255,39.500,0.2064,0.000
29390,03/22/16 12:19:53 PM,1871.2,54.126,41.700,0.2043,0.000
29391,03/22/16 12:29:53 PM,1893.7,53.733,38.300,0.2026,0.000
29392,03/22/16 12:39:53 PM,1891.2,53.515,39.700,0.2012,0.000
29393,03/22/16 12:49:53 PM,1948.7,54.212,36.700,0.1999,0.000
29394,03/22/16 12:59:53 PM,1918.7,55.429,31.300,0.1976,0.000
29395,03/22/16 01:09:53 PM,1916.2,54.865,33.300,0.1963,0.000
29396,03/22/16 01:19:53 PM,1871.2,55.776,34.100,0.1954,0.000
29397,03/22/16 01:29:53 PM,1823.7,53.645,33.400,0.1939,0.000
29398,03/22/16 01:39:53 PM,943.7,52.947,32.000,0.1935,0.000
29399,03/22/16 01:49:53 PM,1703.7,54.300,32.200,0.1923,0.000
29400,03/22/16 01:59:53 PM,503.7,53.645,32.600,0.1917,0.000
29401,03/22/16 02:09:53 PM,426.2,53.298,33.300,0.1908,0.000
29402,03/22/16 02:19:53 PM,471.2,53.253,32.800,0.1898,0.000
29403,03/22/16 02:29:53 PM,458.7,52.992,33.700,0.1895,0.000
29404,03/22/16 02:39:53 PM,903.7,51.413,34.300,0.1895,0.000
29405,03/22/16 02:49:53 PM,773.7,50.929,35.100,0.1891,0.000
29406,03/22/16 02:59:53 PM,551.2,51.458,34.400,0.1885,0.000
29407,03/22/16 03:09:53 PM,493.7,49.561,37.700,0.1885,0.000
29408,03/22/16 03:19:53 PM,406.2,48.182,46.400,0.1885,0.000
29409,03/22/16 03:29:53 PM,256.2,48.137,45.900,0.1881,0.000
29410,03/22/16 03:39:53 PM,196.2,46.031,50.300,0.1881,0.000
29411,03/22/16 03:49:53 PM,183.7,46.931,48.900,0.1885,0.000
29412,03/22/16 03:59:53 PM,191.2,46.166,50.900,0.1885,0.000
29413,03/22/16 04:09:53 PM,98.7,44.537,55.800,0.1891,0.000
29414,03/22/16 04:19:53 PM,91.2,42.386,65.100,0.1895,0.000
29415,03/22/16 04:29:53 PM,58.7,41.322,69.400,0.1913,0.000
29416,03/22/16 04:39:53 PM,28.7,39.643,76.100,0.1976,0.000
29417,03/22/16 04:49:53 PM,13.7,38.179,79.700,0.2078,0.008
29418,03/22/16 04:59:53 PM,11.2,37.560,84.900,0.2198,0.016
29419,03/22/16 05:09:53 PM,13.7,36.072,87.800,0.2347,0.016
29420,03/22/16 05:19:53 PM,11.2,35.298,90.000,0.2425,0.024
29421,03/22/16 05:29:53 PM,6.2,35.443,90.300,0.2479,0.008
29422,03/22/16 05:39:53 PM,1.2,35.298,90.700,0.2542,0.016
29423,03/22/16 05:49:53 PM,1.2,34.810,91.400,0.2596,0.016
29424,03/22/16 05:59:53 PM,1.2,33.534,92.100,0.2660,0.000
29425,03/22/16 06:09:53 PM,1.2,32.891,93.000,0.2684,0.008
29426,03/22/16 06:19:53 PM,1.2,32.592,93.700,0.2684,0.000
29427,03/22/16 06:29:53 PM,1.2,32.342,94.300,0.2684,0.000
29428,03/22/16 06:39:53 PM,1.2,32.392,94.700,0.2677,0.000
29429,03/22/16 06:49:53 PM,1.2,32.342,95.100,0.2670,0.000
29430,03/22/16 06:59:53 PM,1.2,32.342,95.600,0.2670,0.000
29431,03/22/16 07:09:53 PM,1.2,32.293,95.900,0.2670,0.000
29432,03/22/16 07:19:53 PM,1.2,32.293,96.200,0.2666,0.000
29433,03/22/16 07:29:53 PM,1.2,32.243,96.300,0.2670,0.000
29434,03/22/16 07:39:53 PM,1.2,32.092,96.500,0.2677,0.000
29435,03/22/16 07:49:53 PM,1.2,32.142,96.600,0.2684,0.000
29436,03/22/16 07:59:53 PM,1.2,32.092,96.800,0.2691,0.000
29437,03/22/16 08:09:53 PM,1.2,32.142,96.900,0.2701,0.000
29438,03/22/16 08:19:53 PM,1.2,32.243,97.100,0.2712,0.000
29439,03/22/16 08:29:53 PM,1.2,32.243,97.300,0.2722,0.000
29440,03/22/16 08:39:53 PM,1.2,32.092,97.400,0.2736,0.000
29441,03/22/16 08:49:53 PM,1.2,32.142,97.500,0.2746,0.000
29442,03/22/16 08:59:53 PM,1.2,32.243,97.800,0.2759,0.000
29443,03/22/16 09:09:53 PM,1.2,32.342,97.800,0.2766,0.000
29444,03/22/16 09:19:53 PM,1.2,32.193,98.000,0.2770,0.000
29445,03/22/16 09:29:53 PM,1.2,32.342,98.000,0.2776,0.000
29446,03/22/16 09:39:53 PM,1.2,32.243,98.100,0.2780,0.000
29447,03/22/16 09:49:53 PM,1.2,32.243,98.200,0.2783,0.000
29448,03/22/16 09:59:53 PM,1.2,32.293,98.300,0.2786,0.000
29449,03/22/16 10:09:53 PM,1.2,32.193,98.300,0.2790,0.000
29450,03/22/16 10:19:53 PM,1.2,32.092,98.300,0.2793,0.000
29451,03/22/16 10:29:53 PM,1.2,32.243,98.500,0.2796,0.000
29452,03/22/16 10:39:53 PM,1.2,32.293,98.600,0.2800,0.000
29453,03/22/16 10:49:53 PM,1.2,32.293,98.800,0.2800,0.000
29454,03/22/16 10:59:53 PM,1.2,32.392,99.100,0.2806,0.000
29455,03/22/16 11:09:53 PM,1.2,32.641,99.100,0.2806,0.000
29456,03/22/16 11:19:53 PM,1.2,32.990,99.000,0.2806,0.000
29457,03/22/16 11:29:53 PM,1.2,32.142,98.500,0.2810,0.000
29458,03/22/16 11:39:53 PM,1.2,32.243,98.800,0.2810,0.000
29459,03/22/16 11:49:53 PM,1.2,32.691,99.000,0.2810,0.000
29460,03/22/16 11:59:53 PM,1.2,32.891,99.000,0.2813,0.000
29461,03/23/16 12:09:53 AM,1.2,32.542,99.000,0.2813,0.000
29462,03/23/16 12:19:53 AM,1.2,32.542,99.100,0.2813,0.000
29463,03/23/16 12:29:53 AM,1.2,32.491,99.100,0.2817,0.000
29464,03/23/16 12:39:53 AM,1.2,32.342,99.000,0.2817,0.000
29465,03/23/16 12:49:53 AM,1.2,32.542,99.200,0.2817,0.000
29466,03/23/16 12:59:53 AM,1.2,32.443,99.100,0.2817,0.000
29467,03/23/16 01:09:53 AM,1.2,32.641,99.100,0.2821,0.000
29468,03/23/16 01:19:53 AM,1.2,32.841,98.300,0.2817,0.000
29469,03/23/16 01:29:53 AM,1.2,32.790,97.600,0.2821,0.000
29470,03/23/16 01:39:53 AM,1.2,32.641,96.400,0.2821,0.000
29471,03/23/16 01:49:53 AM,1.2,32.043,96.800,0.2821,0.000
29472,03/23/16 01:59:53 AM,1.2,32.142,96.000,0.2821,0.000
29473,03/23/16 02:09:53 AM,1.2,32.142,95.800,0.2821,0.000
29474,03/23/16 02:19:53 AM,1.2,31.942,95.200,0.2821,0.000
29475,03/23/16 02:29:53 AM,1.2,31.289,95.400,0.2821,0.000
29476,03/23/16 02:39:53 AM,1.2,31.087,96.700,0.2821,0.000
29477,03/23/16 02:49:53 AM,1.2,30.884,95.800,0.2821,0.000
29478,03/23/16 02:59:53 AM,1.2,30.072,95.600,0.2821,0.000
29479,03/23/16 03:09:53 AM,1.2,30.376,94.400,0.2821,0.000
29480,03/23/16 03:19:53 AM,1.2,30.276,94.300,0.2821,0.000
29481,03/23/16 03:29:53 AM,1.2,30.276,92.700,0.2821,0.000
29482,03/23/16 03:39:53 AM,1.2,29.764,95.100,0.2821,0.000
29483,03/23/16 03:49:53 AM,1.2,29.509,95.400,0.2813,0.000
29484,03/23/16 03:59:53 AM,1.2,29.457,96.100,0.2813,0.000
29485,03/23/16 04:09:53 AM,1.2,29.457,93.300,0.2810,0.000
29486,03/23/16 04:19:53 AM,1.2,29.917,93.100,0.2806,0.000
29487,03/23/16 04:29:53 AM,1.2,28.994,93.800,0.2800,0.000
29488,03/23/16 04:39:53 AM,1.2,28.839,93.900,0.2796,0.000
29489,03/23/16 04:49:53 AM,1.2,28.373,93.800,0.2790,0.000
29490,03/23/16 04:59:53 AM,1.2,28.008,92.600,0.2786,0.000
29491,03/23/16 05:09:53 AM,1.2,28.060,94.300,0.2783,0.000
29492,03/23/16 05:19:53 AM,1.2,27.381,94.600,0.2776,0.000
29493,03/23/16 05:29:53 AM,1.2,27.275,94.400,0.2773,0.000
29494,03/23/16 05:39:53 AM,1.2,28.373,94.300,0.2773,0.000
29495,03/23/16 05:49:53 AM,1.2,27.381,93.200,0.2770,0.000
29496,03/23/16 05:59:53 AM,3.7,27.590,94.600,0.2763,0.000
29497,03/23/16 06:09:53 AM,13.7,27.486,93.900,0.2759,0.000
29498,03/23/16 06:19:53 AM,26.2,27.642,93.500,0.2759,0.000
29499,03/23/16 06:29:53 AM,43.7,28.425,93.400,0.2756,0.000
29500,03/23/16 06:39:53 AM,61.2,29.046,90.300,0.2753,0.000
29501,03/23/16 06:49:53 AM,78.7,28.425,92.500,0.2753,0.000
29502,03/23/16 06:59:53 AM,98.7,28.787,92.000,0.2746,0.000
29503,03/23/16 07:09:53 AM,123.7,28.891,92.600,0.2746,0.000
29504,03/23/16 07:19:53 AM,396.2,31.239,90.400,0.2739,0.000
29505,03/23/16 07:29:53 AM,448.7,32.243,89.000,0.2736,0.000
29506,03/23/16 07:39:53 AM,531.2,33.287,87.800,0.2732,0.000
29507,03/23/16 07:49:53 AM,696.2,35.395,84.200,0.2732,0.000
29508,03/23/16 07:59:53 AM,778.7,37.321,84.400,0.2726,0.000
29509,03/23/16 08:09:53 AM,861.2,37.035,81.100,0.2729,0.000
29510,03/23/16 08:19:53 AM,953.7,40.298,78.400,0.2732,0.000
29511,03/23/16 08:29:53 AM,1028.7,41.740,75.500,0.2736,0.000
29512,03/23/16 08:39:53 AM,1101.2,40.626,78.300,0.2739,0.000
29513,03/23/16 08:49:53 AM,1183.7,39.643,78.200,0.2746,0.000
29514,03/23/16 08:59:53 AM,1238.7,42.478,74.600,0.2753,0.000
29515,03/23/16 09:09:53 AM,1306.2,43.443,73.500,0.2766,0.000
29516,03/23/16 09:19:53 AM,1366.2,43.624,73.900,0.2773,0.000
29517,03/23/16 09:29:53 AM,1428.7,43.306,72.700,0.2776,0.000
29518,03/23/16 09:39:53 AM,1476.2,42.478,71.900,0.2786,0.000
29519,03/23/16 09:49:53 AM,1541.2,42.017,76.100,0.2793,0.000
29520,03/23/16 09:59:53 AM,1576.2,43.671,71.400,0.2803,0.000
29521,03/23/16 10:09:53 AM,1623.7,46.931,70.800,0.2810,0.079
29522,03/23/16 10:19:53 AM,1663.7,44.537,66.400,0.2821,0.094
29523,03/23/16 10:29:53 AM,1711.2,44.127,72.100,0.2837,0.126
29524,03/23/16 10:39:53 AM,1736.2,45.986,68.500,0.2868,0.087
29525,03/23/16 10:49:53 AM,1778.7,47.244,70.400,0.2919,0.008
29526,03/23/16 10:59:53 AM,1791.2,45.172,71.900,0.2979,0.063
29527,03/23/16 11:09:53 AM,1833.7,46.346,69.500,0.3040,0.063
29528,03/23/16 11:19:53 AM,1843.7,47.647,69.900,0.3113,0.063
29529,03/23/16 11:29:53 AM,1853.7,51.282,69.000,0.3168,0.016
29530,03/23/16 11:39:53 AM,1871.2,50.664,68.500,0.3192,0.000
29531,03/23/16 11:49:53 AM,1871.2,51.764,69.400,0.3171,0.000
29532,03/23/16 11:59:53 AM,1883.7,51.325,70.900,0.3128,0.000
29533,03/23/16 12:09:53 PM,1853.7,53.209,66.000,0.3084,0.000
29534,03/23/16 12:19:53 PM,1848.7,54.952,54.400,0.3051,0.000
29535,03/23/16 12:29:53 PM,1833.7,56.035,37.200,0.3026,0.000
29536,03/23/16 12:39:53 PM,1818.7,54.820,25.800,0.2994,0.000
29537,03/23/16 12:49:53 PM,1801.2,56.165,25.100,0.2976,0.000
29538,03/23/16 12:59:53 PM,1786.2,56.426,26.300,0.2959,0.000
29539,03/23/16 01:09:53 PM,1773.7,57.979,28.300,0.2946,0.000
29540,03/23/16 01:19:53 PM,1748.7,56.728,25.200,0.2935,0.000
29541,03/23/16 01:29:53 PM,1708.7,57.592,23.200,0.2928,0.000
29542,03/23/16 01:39:53 PM,1658.7,57.031,19.200,0.2922,0.000
29543,03/23/16 01:49:53 PM,1621.2,57.420,19.900,0.2911,0.000
29544,03/23/16 01:59:53 PM,1576.2,57.850,20.100,0.2901,0.000
29545,03/23/16 02:09:53 PM,1523.7,58.626,22.300,0.2895,0.000
29546,03/23/16 02:19:53 PM,1473.7,58.582,19.800,0.2887,0.000
29547,03/23/16 02:29:53 PM,1411.2,59.056,18.900,0.2881,0.000
29548,03/23/16 02:39:53 PM,1351.2,57.765,18.700,0.2877,0.000
29549,03/23/16 02:49:53 PM,1283.7,59.745,18.500,0.2871,0.000
29550,03/23/16 02:59:53 PM,1221.2,59.315,18.500,0.2868,0.000
29551,03/23/16 03:09:53 PM,1161.2,58.928,17.100,0.2861,0.000
29552,03/23/16 03:19:53 PM,1098.7,58.582,20.200,0.2857,0.000
29553,03/23/16 03:29:53 PM,1016.2,59.229,17.500,0.2853,0.000
29554,03/23/16 03:39:53 PM,943.7,58.885,17.500,0.2850,0.000
29555,03/23/16 03:49:53 PM,866.2,57.074,18.700,0.2847,0.000
29556,03/23/16 03:59:53 PM,763.7,58.325,18.800,0.2844,0.000
29557,03/23/16 04:09:53 PM,208.7,54.734,20.600,0.2837,0.000
29558,03/23/16 04:19:53 PM,173.7,54.820,18.900,0.2837,0.000
29559,03/23/16 04:29:53 PM,153.7,53.166,22.200,0.2837,0.000
29560,03/23/16 04:39:53 PM,138.7,53.166,23.000,0.2834,0.000
29561,03/23/16 04:49:53 PM,123.7,54.126,16.700,0.2830,0.000
29562,03/23/16 04:59:53 PM,108.7,51.370,22.900,0.2830,0.000
29563,03/23/16 05:09:53 PM,93.7,51.458,26.200,0.2830,0.000
29564,03/23/16 05:19:53 PM,81.2,49.737,38.000,0.2827,0.000
29565,03/23/16 05:29:53 PM,71.2,50.180,42.500,0.2827,0.000
29566,03/23/16 05:39:53 PM,56.2,49.692,44.100,0.2824,0.000
29567,03/23/16 05:49:53 PM,41.2,48.004,49.100,0.2824,0.000
29568,03/23/16 05:59:53 PM,23.7,47.109,50.700,0.2821,0.000
29569,03/23/16 06:09:53 PM,8.7,44.809,56.300,0.2817,0.000
29570,03/23/16 06:19:53 PM,1.2,43.351,60.000,0.2817,0.000
29571,03/23/16 06:29:53 PM,1.2,42.156,64.800,0.2817,0.000
29572,03/23/16 06:39:53 PM,1.2,41.554,67.000,0.2813,0.000
29573,03/23/16 06:49:53 PM,1.2,40.626,69.700,0.2813,0.000
29574,03/23/16 06:59:53 PM,1.2,40.158,71.100,0.2810,0.000
29575,03/23/16 07:09:53 PM,1.2,39.173,74.200,0.2810,0.000
29576,03/23/16 07:19:53 PM,1.2,38.795,75.600,0.2806,0.000
29577,03/23/16 07:29:53 PM,1.2,38.795,76.200,0.2806,0.000
29578,03/23/16 07:39:53 PM,1.2,38.037,77.700,0.2803,0.000
29579,03/23/16 07:49:53 PM,1.2,37.702,78.600,0.2803,0.000
29580,03/23/16 07:59:53 PM,1.2,37.942,78.600,0.2803,0.000
29581,03/23/16 08:09:53 PM,1.2,37.656,80.000,0.2800,0.000
29582,03/23/16 08:19:53 PM,1.2,37.321,79.700,0.2800,0.000
29583,03/23/16 08:29:53 PM,1.2,36.747,81.500,0.2796,0.000
29584,03/23/16 08:39:53 PM,1.2,36.361,82.500,0.2796,0.000
29585,03/23/16 08:49:53 PM,1.2,36.361,82.800,0.2793,0.000
29586,03/23/16 08:59:53 PM,1.2,36.795,82.400,0.2793,0.000
29587,03/23/16 09:09:53 PM,1.2,36.361,82.100,0.2790,0.000
29588,03/23/16 09:19:53 PM,1.2,35.830,83.500,0.2790,0.000
29589,03/23/16 09:29:53 PM,1.2,36.217,82.100,0.2790,0.000
29590,03/23/16 09:39:53 PM,1.2,36.842,80.800,0.2786,0.000
29591,03/23/16 09:49:53 PM,1.2,36.025,81.600,0.2786,0.000
29592,03/23/16 09:59:53 PM,1.2,34.810,83.400,0.2786,0.000
29593,03/23/16 10:09:53 PM,1.2,34.565,84.100,0.2783,0.000
29594,03/23/16 10:19:53 PM,1.2,34.027,84.800,0.2783,0.000
29595,03/23/16 10:29:53 PM,1.2,34.810,84.200,0.2783,0.000
29596,03/23/16 10:39:53 PM,1.2,34.174,85.000,0.2783,0.000
29597,03/23/16 10:49:53 PM,1.2,33.831,84.500,0.2776,0.000
29598,03/23/16 10:59:53 PM,1.2,33.732,85.800,0.2780,0.000
29599,03/23/16 11:09:53 PM,1.2,33.336,86.600,0.2780,0.000
29600,03/23/16 11:19:53 PM,1.2,33.978,85.300,0.2776,0.000
29601,03/23/16 11:29:53 PM,1.2,33.831,83.800,0.2773,0.000
29602,03/23/16 11:39:53 PM,1.2,34.174,82.200,0.2773,0.000
29603,03/23/16 11:49:53 PM,1.2,34.174,80.100,0.2773,0.000
29604,03/23/16 11:59:53 PM,1.2,33.534,82.100,0.2773,0.000
29605,03/24/16 12:09:53 AM,1.2,33.732,80.900,0.2770,0.000
29606,03/24/16 12:19:53 AM,1.2,32.990,80.900,0.2770,0.000
29607,03/24/16 12:29:53 AM,1.2,32.790,80.600,0.2770,0.000
29608,03/24/16 12:39:53 AM,1.2,32.990,79.500,0.2770,0.000
29609,03/24/16 12:49:53 AM,1.2,33.039,79.700,0.2770,0.000
29610,03/24/16 12:59:53 AM,1.2,33.732,74.400,0.2766,0.000
29611,03/24/16 01:09:53 AM,1.2,32.443,78.000,0.2763,0.000
29612,03/24/16 01:19:53 AM,1.2,32.193,78.700,0.2763,0.000
29613,03/24/16 01:29:53 AM,1.2,32.392,75.700,0.2763,0.000
29614,03/24/16 01:39:53 AM,1.2,31.942,74.800,0.2759,0.000
29615,03/24/16 01:49:53 AM,1.2,31.390,77.000,0.2759,0.000
29616,03/24/16 01:59:53 AM,1.2,30.884,76.900,0.2753,0.000
29617,03/24/16 02:09:53 AM,1.2,32.043,72.700,0.2756,0.000
29618,03/24/16 02:19:53 AM,1.2,32.043,72.100,0.2749,0.000
29619,03/24/16 02:29:53 AM,1.2,31.541,72.700,0.2749,0.000
29620,03/24/16 02:39:53 AM,1.2,32.142,70.300,0.2746,0.000
29621,03/24/16 02:49:53 AM,1.2,32.491,67.900,0.2739,0.000
29622,03/24/16 02:59:53 AM,1.2,32.193,68.700,0.2736,0.000
29623,03/24/16 03:09:53 AM,1.2,31.591,68.000,0.2736,0.000
29624,03/24/16 03:19:53 AM,1.2,31.842,64.900,0.2729,0.000
29625,03/24/16 03:29:53 AM,1.2,31.743,67.100,0.2726,0.000
29626,03/24/16 03:39:53 AM,1.2,31.642,66.400,0.2719,0.000
29627,03/24/16 03:49:53 AM,1.2,31.692,64.800,0.2712,0.000
29628,03/24/16 03:59:53 AM,1.2,32.342,63.500,0.2705,0.000
29629,03/24/16 04:09:53 AM,1.2,31.440,63.000,0.2698,0.000
29630,03/24/16 04:19:53 AM,1.2,31.289,66.300,0.2687,0.000
29631,03/24/16 04:29:53 AM,1.2,31.591,64.600,0.2680,0.000
29632,03/24/16 04:39:53 AM,1.2,31.239,64.000,0.2670,0.000
29633,03/24/16 04:49:53 AM,1.2,30.783,66.700,0.2664,0.000
29634,03/24/16 04:59:53 AM,1.2,30.632,66.100,0.2653,0.000
29635,03/24/16 05:09:53 AM,1.2,30.987,62.500,0.2642,0.000
29636,03/24/16 05:19:53 AM,1.2,31.239,62.200,0.2632,0.000
29637,03/24/16 05:29:53 AM,1.2,31.390,59.900,0.2621,0.000
29638,03/24/16 05:39:53 AM,1.2,31.892,61.300,0.2615,0.000
29639,03/24/16 05:49:53 AM,1.2,32.491,58.300,0.2600,0.000
29640,03/24/16 05:59:53 AM,11.2,31.491,62.700,0.2592,0.000
29641,03/24/16 06:09:53 AM,26.2,31.239,61.500,0.2589,0.000
29642,03/24/16 06:19:53 AM,43.7,31.642,61.900,0.2579,0.000
29643,03/24/16 06:29:53 AM,56.2,31.892,59.500,0.2575,0.000
29644,03/24/16 06:39:53 AM,68.7,31.087,63.700,0.2571,0.000
29645,03/24/16 06:49:53 AM,81.2,32.193,61.100,0.2564,0.000
29646,03/24/16 06:59:53 AM,93.7,31.440,65.000,0.2564,0.000
29647,03/24/16 07:09:53 AM,111.2,33.089,58.300,0.2567,0.000
29648,03/24/16 07:19:53 AM,543.7,36.025,56.000,0.2582,0.000
29649,03/24/16 07:29:53 AM,616.2,37.702,52.900,0.2604,0.000
29650,03/24/16 07:39:53 AM,698.7,36.361,54.600,0.2635,0.000
29651,03/24/16 07:49:53 AM,781.2,38.084,53.900,0.2660,0.000
29652,03/24/16 07:59:53 AM,851.2,40.719,45.500,0.2687,0.000
29653,03/24/16 08:09:53 AM,928.7,42.017,46.200,0.2708,0.000
29654,03/24/16 08:19:53 AM,1013.7,43.259,42.800,0.2715,0.000
29655,03/24/16 08:29:53 AM,1083.7,46.256,40.900,0.2719,0.000
29656,03/24/16 08:39:53 AM,1153.7,47.914,36.200,0.2719,0.000
29657,03/24/16 08:49:53 AM,1226.2,50.752,31.600,0.2715,0.000
29658,03/24/16 08:59:53 AM,1288.7,50.797,26.600,0.2701,0.000
29659,03/24/16 09:09:53 AM,1348.7,51.325,31.500,0.2701,0.000
29660,03/24/16 09:19:53 AM,1413.7,52.903,26.900,0.2694,0.000
29661,03/24/16 09:29:53 AM,1473.7,54.082,27.000,0.2694,0.000
29662,03/24/16 09:39:53 AM,1526.2,55.515,29.900,0.2687,0.000
29663,03/24/16 09:49:53 AM,1578.7,54.777,31.500,0.2677,0.000
29664,03/24/16 09:59:53 AM,1628.7,55.256,30.900,0.2670,0.000
29665,03/24/16 10:09:53 AM,1666.2,55.647,27.000,0.2664,0.000
29666,03/24/16 10:19:53 AM,1706.2,58.411,23.800,0.2657,0.000
29667,03/24/16 10:29:53 AM,1743.7,59.445,22.600,0.2650,0.000
29668,03/24/16 10:39:53 AM,1776.2,60.647,23.600,0.2639,0.000
29669,03/24/16 10:49:53 AM,1801.2,60.303,25.600,0.2635,0.000
29670,03/24/16 10:59:53 AM,1833.7,60.303,23.200,0.2628,0.000
29671,03/24/16 11:09:53 AM,1851.2,60.517,21.500,0.2618,0.000
29672,03/24/16 11:19:53 AM,1876.2,61.162,21.800,0.2618,0.000
29673,03/24/16 11:29:53 AM,1883.7,61.934,22.800,0.2607,0.000
29674,03/24/16 11:39:53 AM,1888.7,61.506,21.800,0.2600,0.000
29675,03/24/16 11:49:53 AM,1896.2,61.677,23.300,0.2596,0.000
29676,03/24/16 11:59:53 AM,1893.7,61.761,23.300,0.2582,0.000
