"#","Time, Bangladesh Time","Temp, *C","RH, %","DewPt, *C","Water Cont, m^3/m^3","PAR, uE","Rain, mm","Batt, V"
3115,7/28/15 12:30:00,22.01,63.60,14.81,0.2959,2236,-888.9,4.27
3116,7/28/15 12:40:00,21.99,63.00,14.64,0.2952,2246,-888.9,4.27
3117,7/28/15 12:50:00,22.42,63.80,15.24,0.2949,2334,-888.9,4.27
3118,7/28/15 13:00:00,22.54,64.50,15.53,0.2938,2554,-888.9,4.26
3119,7/28/15 13:10:00,20.86,64.90,14.04,0.2942,1396,-888.9,4.26
3120,7/28/15 13:20:00,21.60,65.30,14.83,0.2938,1894,-888.9,4.26
3121,7/28/15 13:30:00,21.32,63.10,14.03,0.2932,1511,-888.9,4.28
3122,7/28/15 13:40:00,21.65,64.60,14.71,0.2932,1579,-888.9,4.28
3123,7/28/15 13:50:00,20.70,65.60,14.04,0.2932,1169,-888.9,4.26
3124,7/28/15 14:00:00,21.68,64.80,14.78,0.2925,1656,-888.9,4.26
3125,7/28/15 14:10:00,21.17,63.40,13.97,0.2925,1394,-888.9,4.26
3126,7/28/15 14:20:00,20.27,65.50,13.61,0.2925,781,-888.9,4.28
3127,7/28/15 14:30:00,19.84,69.30,14.07,0.2925,776,-888.9,4.28
3128,7/28/15 14:40:00,19.06,69.70,13.41,0.2925,659,-888.9,4.28
3129,7/28/15 14:50:00,18.98,70.30,13.47,0.2925,546,-888.9,4.29
3130,7/28/15 15:00:00,19.17,71.20,13.85,0.2922,726,-888.9,4.27
3131,7/28/15 15:10:00,19.67,72.10,14.53,0.2922,1016,-888.9,4.27
3132,7/28/15 15:20:00,20.20,70.60,14.70,0.2922,1211,-888.9,4.27
3133,7/28/15 15:30:00,20.67,68.90,14.78,0.2914,1156,-888.9,4.28
3134,7/28/15 15:40:00,19.79,69.10,13.98,0.2914,1066,-888.9,4.25
3135,7/28/15 15:50:00,19.48,71.90,14.30,0.2919,929,-888.9,4.26
3136,7/28/15 16:00:00,18.87,74.10,14.17,0.2914,569,-888.9,4.27
3137,7/28/15 16:10:00,18.60,74.90,14.09,0.2914,531,-888.9,4.27
3138,7/28/15 16:20:00,17.99,76.40,13.79,0.2914,689,-888.9,4.27
3139,7/28/15 16:30:00,16.84,82.20,13.81,0.2908,594,-888.9,4.27
3140,7/28/15 16:40:00,16.32,86.50,14.08,0.2911,354,-888.9,4.27
3141,7/28/15 16:50:00,15.96,88.20,14.03,0.2914,114,-888.9,4.27
3142,7/28/15 17:00:00,15.60,90.10,14.01,0.2901,74,-888.9,4.27
3143,7/28/15 17:10:00,15.37,91.10,13.94,0.2895,69,-888.9,4.27
3144,7/28/15 17:20:00,15.10,92.70,13.95,0.2904,29,-888.9,4.27
3145,7/28/15 17:30:00,15.08,93.30,14.02,0.2904,46,-888.9,4.25
3146,7/28/15 17:40:00,14.98,93.70,13.99,0.2908,49,-888.9,4.27
3147,7/28/15 17:50:00,14.84,94.10,13.92,0.2908,49,-888.9,4.27
3148,7/28/15 18:00:00,14.86,94.40,13.99,0.2904,34,-888.9,4.27
3149,7/28/15 18:10:00,14.62,94.40,13.75,0.2908,21,-888.9,4.27
3150,7/28/15 18:20:00,14.62,94.80,13.82,0.2908,14,-888.9,4.27
3151,7/28/15 18:30:00,14.62,95.20,13.88,0.2904,11,-888.9,4.27
3152,7/28/15 18:40:00,14.58,95.00,13.80,0.2908,9,-888.9,4.27
3153,7/28/15 18:50:00,14.55,94.90,13.76,0.2908,4,-888.9,4.27
3154,7/28/15 19:00:00,14.46,95.20,13.72,0.2904,1,-888.9,4.27
3155,7/28/15 19:10:00,14.41,95.20,13.67,0.2904,1,-888.9,4.27
3156,7/28/15 19:20:00,14.31,95.30,13.59,0.2908,1,-888.9,4.27
3157,7/28/15 19:30:00,14.27,95.70,13.61,0.2904,1,-888.9,4.25
3158,7/28/15 19:40:00,14.05,95.70,13.39,0.2904,1,-888.9,4.26
3159,7/28/15 19:50:00,14.10,95.90,13.47,0.2908,1,-888.9,4.26
3160,7/28/15 20:00:00,14.36,95.80,13.72,0.2904,1,-888.9,4.27
3161,7/28/15 20:10:00,14.41,95.90,13.78,0.2904,1,-888.9,4.27
3162,7/28/15 20:20:00,14.31,95.90,13.69,0.2908,1,-888.9,4.27
3163,7/28/15 20:30:00,14.39,95.80,13.74,0.2904,1,-888.9,4.27
3164,7/28/15 20:40:00,14.41,95.60,13.73,0.2908,1,-888.9,4.27
3165,7/28/15 20:50:00,14.67,95.30,13.95,0.2908,1,-888.9,4.27
3166,7/28/15 21:00:00,14.72,95.90,14.09,0.2904,1,-888.9,4.27
3167,7/28/15 21:10:00,14.46,95.90,13.83,0.2908,1,-888.9,4.27
3168,7/28/15 21:20:00,14.53,96.00,13.92,0.2908,1,-888.9,4.27
3169,7/28/15 21:30:00,14.24,96.70,13.74,0.2904,1,-888.9,4.25
3170,7/28/15 21:40:00,14.22,97.30,13.81,0.2904,1,-888.9,4.25
3171,7/28/15 21:50:00,14.29,97.40,13.90,0.2908,1,-888.9,4.27
3172,7/28/15 22:00:00,14.36,97.20,13.94,0.2904,1,-888.9,4.25
3173,7/28/15 22:10:00,14.39,97.10,13.95,0.2904,1,-888.9,4.26
3174,7/28/15 22:20:00,14.34,97.10,13.90,0.2904,1,-888.9,4.26
3175,7/28/15 22:30:00,14.29,97.00,13.84,0.2901,1,-888.9,4.26
3176,7/28/15 22:40:00,14.34,97.00,13.88,0.2904,1,-888.9,4.26
3177,7/28/15 22:50:00,14.31,97.00,13.86,0.2908,1,-888.9,4.26
3178,7/28/15 23:00:00,14.22,97.40,13.83,0.2904,1,-888.9,4.26
3179,7/28/15 23:10:00,14.05,97.80,13.72,0.2908,1,-888.9,4.26
3180,7/28/15 23:20:00,13.81,97.90,13.50,0.2911,1,-888.9,4.27
3181,7/28/15 23:30:00,13.69,97.90,13.38,0.2908,1,-888.9,4.25
3182,7/28/15 23:40:00,13.57,97.80,13.24,0.2908,1,-888.9,4.25
3183,7/28/15 23:50:00,13.45,97.60,13.09,0.2911,1,-888.9,4.26
3184,7/29/15 00:00:00,13.18,97.30,12.78,0.2942,1,-888.9,4.26
3185,7/29/15 00:10:00,13.11,97.20,12.69,0.2946,1,-888.9,4.26
3186,7/29/15 00:20:00,13.04,97.10,12.61,0.2976,1,-888.9,4.26
3187,7/29/15 00:30:00,12.99,97.30,12.59,0.3033,1,-888.9,4.26
3188,7/29/15 00:40:00,13.04,98.00,12.75,0.3106,1,-888.9,4.26
3189,7/29/15 00:50:00,12.73,98.30,12.48,0.3140,1,-888.9,4.27
3190,7/29/15 01:00:00,12.85,98.60,12.65,0.3171,1,-888.9,4.26
3191,7/29/15 01:10:00,12.90,98.50,12.68,0.3195,1,-888.9,4.27
3192,7/29/15 01:20:00,13.04,98.60,12.84,0.3207,1,-888.9,4.27
3193,7/29/15 01:30:00,13.11,98.60,12.91,0.3216,1,-888.9,4.25
3194,7/29/15 01:40:00,12.75,98.50,12.54,0.3207,1,-888.9,4.25
3195,7/29/15 01:50:00,12.41,98.30,12.17,0.3204,1,-888.9,4.26
3196,7/29/15 02:00:00,12.19,98.10,11.92,0.3204,1,-888.9,4.26
3197,7/29/15 02:10:00,12.05,98.00,11.76,0.3195,1,-888.9,4.26
3198,7/29/15 02:20:00,11.88,98.00,11.59,0.3195,1,-888.9,4.26
3199,7/29/15 02:30:00,11.95,97.90,11.65,0.3183,1,-888.9,4.26
3200,7/29/15 02:40:00,11.95,97.40,11.57,0.3183,1,-888.9,4.26
3201,7/29/15 02:50:00,11.90,97.90,11.60,0.3183,1,-888.9,4.27
3202,7/29/15 03:00:00,11.83,98.20,11.57,0.3178,1,-888.9,4.26
3203,7/29/15 03:10:00,11.76,98.30,11.51,0.3175,1,-888.9,4.27
3204,7/29/15 03:20:00,11.69,98.50,11.47,0.3171,1,-888.9,4.25
3205,7/29/15 03:30:00,11.61,98.60,11.41,0.3163,1,-888.9,4.28
3206,7/29/15 03:40:00,11.64,98.50,11.42,0.3163,1,-888.9,4.25
3207,7/29/15 03:50:00,11.47,98.60,11.27,0.3160,1,-888.9,4.25
3208,7/29/15 04:00:00,11.49,98.60,11.29,0.3160,1,-888.9,4.25
3209,7/29/15 04:10:00,11.49,98.60,11.29,0.3151,1,-888.9,4.26
3210,7/29/15 04:20:00,11.59,98.50,11.37,0.3151,1,-888.9,4.26
3211,7/29/15 04:30:00,11.47,98.60,11.27,0.3151,1,-888.9,4.26
3212,7/29/15 04:40:00,11.52,98.80,11.35,0.3144,1,-888.9,4.26
3213,7/29/15 04:50:00,11.35,98.80,11.18,0.3144,1,-888.9,4.26
3214,7/29/15 05:00:00,11.08,98.80,10.91,0.3144,1,-888.9,4.26
3215,7/29/15 05:10:00,11.10,98.90,10.95,0.3140,1,-888.9,4.26
3216,7/29/15 05:20:00,11.35,99.00,11.21,0.3136,4,-888.9,4.25
3217,7/29/15 05:30:00,11.27,98.90,11.12,0.3136,11,-888.9,4.25
3218,7/29/15 05:40:00,11.35,98.90,11.19,0.3136,21,-888.9,4.25
3219,7/29/15 05:50:00,11.47,99.00,11.33,0.3140,21,-888.9,4.25
3220,7/29/15 06:00:00,11.49,99.00,11.35,0.3133,21,-888.9,4.25
3221,7/29/15 06:10:00,11.47,99.00,11.33,0.3133,29,-888.9,4.26
3222,7/29/15 06:20:00,11.56,99.00,11.43,0.3133,51,-888.9,4.26
3223,7/29/15 06:30:00,11.42,99.00,11.28,0.3128,66,-888.9,4.26
3224,7/29/15 06:40:00,11.54,99.00,11.40,0.3125,81,-888.9,4.26
3225,7/29/15 06:50:00,12.24,98.80,12.07,0.3121,244,-888.9,4.26
3226,7/29/15 07:00:00,12.41,97.50,12.04,0.3110,284,-888.9,4.26
3227,7/29/15 07:10:00,14.79,94.50,13.94,0.3095,1014,-888.9,4.25
3228,7/29/15 07:20:00,15.29,89.40,13.58,0.3077,1249,-888.9,4.25
3229,7/29/15 07:30:00,13.55,89.40,11.85,0.3077,574,-888.9,4.25
3230,7/29/15 07:40:00,13.76,92.50,12.58,0.3087,449,-888.9,4.25
3231,7/29/15 07:50:00,13.91,92.70,12.76,0.3092,541,-888.9,4.25
3232,7/29/15 08:00:00,14.48,91.70,13.16,0.3092,696,-888.9,4.26
3233,7/29/15 08:10:00,15.96,87.30,13.87,0.3095,1349,-888.9,4.25
3234,7/29/15 08:20:00,16.25,85.10,13.76,0.3095,1316,-888.9,4.25
3235,7/29/15 08:30:00,15.82,84.90,13.30,0.3095,1369,-888.9,4.25
3236,7/29/15 08:40:00,16.77,83.50,13.98,0.3095,1454,-888.9,4.25
3237,7/29/15 08:50:00,17.34,80.40,13.96,0.3087,1546,-888.9,4.25
3238,7/29/15 09:00:00,17.46,77.00,13.41,0.3084,1434,-888.9,4.25
3239,7/29/15 09:10:00,17.27,78.80,13.58,0.3084,979,-888.9,4.25
3240,7/29/15 09:20:00,17.82,78.50,14.05,0.3084,1301,-888.9,4.25
3241,7/29/15 09:30:00,18.82,75.90,14.50,0.3077,1526,-888.9,4.25
3242,7/29/15 09:40:00,18.13,75.80,13.81,0.3077,709,-888.9,4.25
3243,7/29/15 09:50:00,17.72,76.00,13.46,0.3077,591,-888.9,4.25
3244,7/29/15 10:00:00,17.84,77.50,13.87,0.3072,576,-888.9,4.26
3245,7/29/15 10:10:00,17.75,77.20,13.72,0.3069,599,-888.9,4.26
3246,7/29/15 10:20:00,17.77,77.80,13.86,0.3069,621,-888.9,4.26
3247,7/29/15 10:30:00,17.37,77.50,13.41,0.3066,691,-888.9,4.26
3248,7/29/15 10:40:00,17.87,78.10,14.02,0.3066,979,-888.9,4.28
3249,7/29/15 10:50:00,17.58,77.20,13.56,0.3062,889,-888.9,4.25
3250,7/29/15 11:00:00,17.75,77.00,13.68,0.3058,974,-888.9,4.26
3251,7/29/15 11:10:00,18.77,76.80,14.63,0.3054,1296,-888.9,4.27
3252,7/29/15 11:20:00,18.82,75.40,14.39,0.3054,1211,-888.9,4.25
3253,7/29/15 11:30:00,18.75,74.90,14.22,0.3051,829,-888.9,4.25
3254,7/29/15 11:40:00,19.17,75.30,14.72,0.3048,1084,-888.9,4.25
3255,7/29/15 11:50:00,20.36,73.80,15.55,0.3037,2016,-888.9,4.25
3256,7/29/15 12:00:00,20.89,69.10,15.03,0.3026,2074,-888.9,4.25
3257,7/29/15 12:10:00,21.27,67.70,15.08,0.3026,2154,-888.9,4.25
3258,7/29/15 12:20:00,20.32,66.70,13.94,0.3026,2091,-888.9,4.25
3259,7/29/15 12:30:00,20.79,68.30,14.76,0.3019,2006,-888.9,4.25
3260,7/29/15 12:40:00,20.27,70.50,14.75,0.3015,2464,-888.9,4.25
3261,7/29/15 12:50:00,18.58,73.70,13.81,0.3015,1174,-888.9,4.25
3262,7/29/15 13:00:00,17.61,77.40,13.62,0.3019,541,-888.9,4.26
3263,7/29/15 13:10:00,17.08,80.60,13.74,0.3015,414,-888.9,4.25
3264,7/29/15 13:20:00,17.22,81.20,13.99,0.3019,521,-888.9,4.25
3265,7/29/15 13:30:00,17.75,83.10,14.86,0.3015,749,-888.9,4.26
3266,7/29/15 13:40:00,19.13,81.50,15.91,0.3008,1139,-888.9,4.26
3267,7/29/15 13:50:00,19.89,76.30,15.62,0.3008,1574,-888.9,4.26
3268,7/29/15 14:00:00,20.82,72.30,15.67,0.3001,1841,-888.9,4.25
3269,7/29/15 14:10:00,20.06,71.80,14.83,0.2997,1056,-888.9,4.25
3270,7/29/15 14:20:00,19.06,75.10,14.56,0.3001,659,-888.9,4.25
3271,7/29/15 14:30:00,19.29,77.00,15.18,0.3001,646,-888.9,4.25
3272,7/29/15 14:40:00,18.84,77.10,14.76,0.2997,711,-888.9,4.26
3273,7/29/15 14:50:00,19.79,75.40,15.34,0.2997,971,-888.9,4.26
3274,7/29/15 15:00:00,20.56,71.30,15.20,0.2994,1134,-888.9,4.26
3275,7/29/15 15:10:00,19.86,70.30,14.32,0.2987,1364,-888.9,4.25
3276,7/29/15 15:20:00,19.17,71.40,13.90,0.2990,644,-888.9,4.25
3277,7/29/15 15:30:00,19.39,72.30,14.30,0.2990,584,-888.9,4.25
3278,7/29/15 15:40:00,19.65,73.00,14.70,0.2987,649,-888.9,4.25
3279,7/29/15 15:50:00,19.91,72.80,14.91,0.2984,1026,-888.9,4.26
3280,7/29/15 16:00:00,19.27,73.20,14.37,0.2984,944,-888.9,4.25
3281,7/29/15 16:10:00,18.91,74.60,14.32,0.2979,561,-888.9,4.25
3282,7/29/15 16:20:00,18.13,76.90,14.03,0.2979,301,-888.9,4.25
3283,7/29/15 16:30:00,17.82,78.90,14.13,0.2984,266,-888.9,4.26
3284,7/29/15 16:40:00,17.58,80.00,14.11,0.2979,254,-888.9,4.26
3285,7/29/15 16:50:00,17.27,80.50,13.90,0.2976,216,-888.9,4.27
3286,7/29/15 17:00:00,17.06,82.70,14.11,0.2979,254,-888.9,4.27
3287,7/29/15 17:10:00,16.80,83.70,14.04,0.2976,204,-888.9,4.25
3288,7/29/15 17:20:00,16.58,85.10,14.09,0.2976,189,-888.9,4.25
3289,7/29/15 17:30:00,16.20,86.60,13.98,0.2976,101,-888.9,4.25
3290,7/29/15 17:40:00,15.94,87.90,13.95,0.2973,49,-888.9,4.25
3291,7/29/15 17:50:00,15.75,89.50,14.04,0.2976,46,-888.9,4.26
3292,7/29/15 18:00:00,15.56,90.70,14.06,0.2976,34,-888.9,4.26
3293,7/29/15 18:10:00,15.56,91.60,14.21,0.2973,29,-888.9,4.26
3294,7/29/15 18:20:00,15.53,92.30,14.31,0.2973,34,-888.9,4.25
3295,7/29/15 18:30:00,15.41,92.70,14.26,0.2976,19,-888.9,4.26
3296,7/29/15 18:40:00,15.32,93.40,14.28,0.2973,9,-888.9,4.26
3297,7/29/15 18:50:00,15.13,94.10,14.20,0.2970,4,-888.9,4.26
3298,7/29/15 19:00:00,15.03,95.00,14.25,0.2976,1,-888.9,4.26
3299,7/29/15 19:10:00,15.03,95.80,14.38,0.2976,1,-888.9,4.26
3300,7/29/15 19:20:00,14.91,96.10,14.31,0.2990,1,-888.9,4.26
3301,7/29/15 19:30:00,14.96,96.40,14.41,0.2990,1,-888.9,4.25
3302,7/29/15 19:40:00,14.96,96.40,14.41,0.2997,1,-888.9,4.25
3303,7/29/15 19:50:00,15.01,96.60,14.49,0.2997,1,-888.9,4.25
3304,7/29/15 20:00:00,15.01,96.60,14.49,0.3001,1,-888.9,4.25
3305,7/29/15 20:10:00,14.94,97.10,14.50,0.2997,1,-888.9,4.26
3306,7/29/15 20:20:00,14.91,97.30,14.51,0.3011,1,-888.9,4.26
3307,7/29/15 20:30:00,14.82,97.60,14.46,0.3062,1,-888.9,4.26
3308,7/29/15 20:40:00,14.74,97.80,14.42,0.3077,1,-888.9,4.26
3309,7/29/15 20:50:00,14.79,98.10,14.51,0.3106,1,-888.9,4.27
3310,7/29/15 21:00:00,14.72,98.20,14.46,0.3121,1,-888.9,4.27
3311,7/29/15 21:10:00,14.70,98.30,14.45,0.3128,1,-888.9,4.25
3312,7/29/15 21:20:00,14.60,98.30,14.35,0.3133,1,-888.9,4.25
3313,7/29/15 21:30:00,14.74,98.30,14.50,0.3136,1,-888.9,4.25
3314,7/29/15 21:40:00,14.86,98.40,14.63,0.3136,1,-888.9,4.25
3315,7/29/15 21:50:00,14.58,98.30,14.33,0.3140,1,-888.9,4.25
3316,7/29/15 22:00:00,14.62,98.40,14.39,0.3136,1,-888.9,4.25
3317,7/29/15 22:10:00,14.70,98.50,14.48,0.3140,1,-888.9,4.25
3318,7/29/15 22:20:00,14.36,98.50,14.15,0.3321,1,-888.9,4.25
3319,7/29/15 22:30:00,14.10,98.50,13.88,0.3461,1,-888.9,4.25
3320,7/29/15 22:40:00,13.88,98.50,13.67,0.3457,1,-888.9,4.25
3321,7/29/15 22:50:00,13.91,98.70,13.72,0.3418,1,-888.9,4.26
3322,7/29/15 23:00:00,13.50,98.50,13.28,0.3412,1,-888.9,4.26
3323,7/29/15 23:10:00,13.57,98.50,13.35,0.3376,1,-888.9,4.26
3324,7/29/15 23:20:00,13.50,98.50,13.28,0.3339,1,-888.9,4.26
3325,7/29/15 23:30:00,13.52,98.50,13.31,0.3312,1,-888.9,4.25
3326,7/29/15 23:40:00,13.57,98.70,13.39,0.3299,1,-888.9,4.25
3327,7/29/15 23:50:00,13.55,98.70,13.36,0.3290,1,-888.9,4.25
3328,7/30/15 00:00:00,13.50,98.50,13.28,0.3295,1,-888.9,4.25
3329,7/30/15 00:10:00,13.55,98.50,13.33,0.3290,1,-888.9,4.25
3330,7/30/15 00:20:00,13.33,98.50,13.11,0.3290,1,-888.9,4.25
3331,7/30/15 00:30:00,13.26,98.50,13.04,0.3295,1,-888.9,4.25
3332,7/30/15 00:40:00,13.21,98.60,13.01,0.3312,1,-888.9,4.25
3333,7/30/15 00:50:00,13.18,98.60,12.98,0.3384,1,-888.9,4.25
3334,7/30/15 01:00:00,13.18,98.70,13.00,0.3412,1,-888.9,4.25
3335,7/30/15 01:10:00,13.02,98.90,12.86,0.3412,1,-888.9,4.26
3336,7/30/15 01:20:00,13.02,99.00,12.88,0.3393,1,-888.9,4.26
3337,7/30/15 01:30:00,13.02,99.10,12.89,0.3361,1,-888.9,4.25
3338,7/30/15 01:40:00,13.06,99.10,12.94,0.3352,1,-888.9,4.25
3339,7/30/15 01:50:00,13.06,99.10,12.94,0.3339,1,-888.9,4.25
3340,7/30/15 02:00:00,13.09,99.20,12.98,0.3317,1,-888.9,4.25
3341,7/30/15 02:10:00,13.04,99.30,12.95,0.3299,1,-888.9,4.25
3342,7/30/15 02:20:00,13.11,99.30,13.02,0.3282,1,-888.9,4.25
3343,7/30/15 02:30:00,13.04,99.30,12.95,0.3269,1,-888.9,4.25
3344,7/30/15 02:40:00,13.09,99.40,13.01,0.3256,1,-888.9,4.27
3345,7/30/15 02:50:00,13.11,99.40,13.04,0.3261,1,-888.9,4.25
3346,7/30/15 03:00:00,13.09,99.40,13.01,0.3252,1,-888.9,4.25
3347,7/30/15 03:10:00,12.99,99.40,12.92,0.3244,1,-888.9,4.25
3348,7/30/15 03:20:00,12.97,99.50,12.91,0.3235,1,-888.9,4.25
3349,7/30/15 03:30:00,13.06,99.40,12.99,0.3231,1,-888.9,4.25
3350,7/30/15 03:40:00,13.04,99.40,12.96,0.3228,1,-888.9,4.25
3351,7/30/15 03:50:00,13.02,99.40,12.94,0.3223,1,-888.9,4.25
3352,7/30/15 04:00:00,12.99,99.40,12.92,0.3235,1,-888.9,4.25
3353,7/30/15 04:10:00,12.97,99.30,12.88,0.3228,1,-888.9,4.25
3354,7/30/15 04:20:00,12.99,99.40,12.92,0.3223,1,-888.9,4.25
3355,7/30/15 04:30:00,13.02,99.50,12.96,0.3219,1,-888.9,4.25
3356,7/30/15 04:40:00,12.99,99.50,12.93,0.3211,1,-888.9,4.25
3357,7/30/15 04:50:00,13.09,99.50,13.03,0.3207,1,-888.9,4.25
3358,7/30/15 05:00:00,13.04,99.50,12.98,0.3199,1,-888.9,4.25
3359,7/30/15 05:10:00,13.04,99.50,12.98,0.3195,1,-888.9,4.25
3360,7/30/15 05:20:00,13.04,99.50,12.98,0.3192,4,-888.9,4.24
3361,7/30/15 05:30:00,12.97,99.50,12.91,0.3187,9,-888.9,4.25
3362,7/30/15 05:40:00,13.11,99.50,13.05,0.3187,21,-888.9,4.25
3363,7/30/15 05:50:00,13.14,99.50,13.08,0.3183,34,-888.9,4.25
3364,7/30/15 06:00:00,13.23,99.50,13.17,0.3178,44,-888.9,4.25
3365,7/30/15 06:10:00,12.99,99.40,12.92,0.3171,76,-888.9,4.25
3366,7/30/15 06:20:00,13.11,98.90,12.96,0.3163,129,-888.9,4.25
3367,7/30/15 06:30:00,13.50,97.70,13.16,0.3156,204,-888.9,4.25
3368,7/30/15 06:40:00,13.59,98.20,13.33,0.3148,174,-888.9,4.25
3369,7/30/15 06:50:00,13.57,98.20,13.31,0.3140,219,-888.9,4.25
3370,7/30/15 07:00:00,13.79,97.70,13.44,0.3133,154,-888.9,4.25
3371,7/30/15 07:10:00,14.05,96.70,13.55,0.3125,266,-888.9,4.25
3372,7/30/15 07:20:00,14.34,95.70,13.68,0.3118,396,-888.9,4.25
3373,7/30/15 07:30:00,14.55,95.20,13.81,0.3110,411,-888.9,4.25
3374,7/30/15 07:40:00,14.70,96.20,14.12,0.3102,486,-888.9,4.25
3375,7/30/15 07:50:00,14.60,95.30,13.87,0.3098,484,-888.9,4.25
3376,7/30/15 08:00:00,16.75,92.10,15.48,0.3106,1286,-888.9,4.25
3377,7/30/15 08:10:00,18.60,88.00,16.60,0.3110,1436,-888.9,4.25
3378,7/30/15 08:20:00,18.30,84.20,15.60,0.3118,1121,-888.9,4.25
3379,7/30/15 08:30:00,17.77,84.80,15.20,0.3118,1341,-888.9,4.25
3380,7/30/15 08:40:00,18.98,81.80,15.82,0.3113,1569,-888.9,4.25
3381,7/30/15 08:50:00,18.49,80.30,15.05,0.3118,1631,-888.9,4.25
3382,7/30/15 09:00:00,18.63,79.30,14.99,0.3113,1674,-888.9,4.25
3383,7/30/15 09:10:00,19.17,78.80,15.43,0.3113,1726,-888.9,4.25
3384,7/30/15 09:20:00,18.53,75.70,14.18,0.3110,1424,-888.9,4.25
3385,7/30/15 09:30:00,17.99,77.70,14.05,0.3110,926,-888.9,4.25
3386,7/30/15 09:40:00,18.18,77.60,14.22,0.3106,864,-888.9,4.25
3387,7/30/15 09:50:00,18.87,77.00,14.77,0.3102,1116,-888.9,4.25
3388,7/30/15 10:00:00,20.75,73.40,15.84,0.3098,1784,-888.9,4.25
3389,7/30/15 10:10:00,22.51,66.40,15.96,0.3095,2051,-888.9,4.25
3390,7/30/15 10:20:00,21.10,62.90,13.78,0.3095,1116,-888.9,4.25
3391,7/30/15 10:30:00,21.06,62.90,13.74,0.3087,1161,-888.9,4.25
3392,7/30/15 10:40:00,19.89,65.00,13.13,0.3087,944,-888.9,4.25
3393,7/30/15 10:50:00,19.98,68.20,13.96,0.3087,929,-888.9,4.25
3394,7/30/15 11:00:00,20.17,65.90,13.62,0.3080,1024,-888.9,4.25
3395,7/30/15 11:10:00,19.96,65.40,13.30,0.3080,916,-888.9,4.26
3396,7/30/15 11:20:00,20.32,64.00,13.30,0.3080,941,-888.9,4.25
3397,7/30/15 11:30:00,20.79,64.00,13.75,0.3077,894,-888.9,4.25
3398,7/30/15 11:40:00,20.82,64.50,13.90,0.3072,939,-888.9,4.25
3399,7/30/15 11:50:00,20.98,63.40,13.79,0.3066,1221,-888.9,4.25
3400,7/30/15 12:00:00,20.10,71.10,14.72,0.3066,929,-888.9,4.25
3401,7/30/15 12:10:00,19.63,72.10,14.48,0.3066,1024,-888.9,4.25
3402,7/30/15 12:20:00,19.98,73.70,15.17,0.3062,1086,-888.9,4.25
3403,7/30/15 12:30:00,19.56,74.00,14.82,0.3058,874,-888.9,4.25
3404,7/30/15 12:40:00,20.36,72.50,15.28,0.3054,1384,-888.9,4.25
3405,7/30/15 12:50:00,20.13,70.30,14.57,0.3051,1501,-888.9,4.25
3406,7/30/15 13:00:00,20.60,70.30,15.03,0.3048,1384,-888.9,4.25
3407,7/30/15 13:10:00,21.20,67.90,15.06,0.3043,1786,-888.9,4.25
3408,7/30/15 13:20:00,19.65,70.10,14.07,0.3043,829,-888.9,4.25
3409,7/30/15 13:30:00,18.84,74.50,14.23,0.3043,744,-888.9,4.25
3410,7/30/15 13:40:00,18.22,77.50,14.24,0.3048,689,-888.9,4.25
3411,7/30/15 13:50:00,17.94,78.20,14.11,0.3040,409,-888.9,4.25
3412,7/30/15 14:00:00,17.49,79.60,13.94,0.3043,246,-888.9,4.26
3413,7/30/15 14:10:00,17.75,78.80,14.04,0.3043,286,-888.9,4.25
3414,7/30/15 14:20:00,18.03,78.00,14.16,0.3040,244,-888.9,4.25
3415,7/30/15 14:30:00,18.49,77.70,14.54,0.3040,411,-888.9,4.25
3416,7/30/15 14:40:00,18.63,76.50,14.43,0.3040,471,-888.9,4.26
3417,7/30/15 14:50:00,18.06,76.00,13.78,0.3033,484,-888.9,4.26
3418,7/30/15 15:00:00,17.34,78.80,13.65,0.3033,361,-888.9,4.26
3419,7/30/15 15:10:00,17.37,80.10,13.92,0.3037,259,-888.9,4.25
3420,7/30/15 15:20:00,17.11,81.80,13.99,0.3033,244,-888.9,4.25
3421,7/30/15 15:30:00,16.61,86.20,14.31,0.3026,236,-888.9,4.25
3422,7/30/15 15:40:00,16.87,89.20,15.10,0.3029,316,-888.9,4.26
3423,7/30/15 15:50:00,16.32,88.50,14.43,0.3026,191,-888.9,4.26
3424,7/30/15 16:00:00,15.53,90.40,13.99,0.3022,74,-888.9,4.26
3425,7/30/15 16:10:00,15.22,92.70,14.07,0.3029,49,-888.9,4.25
3426,7/30/15 16:20:00,15.56,92.20,14.31,0.3029,199,-888.9,4.25
3427,7/30/15 16:30:00,16.15,91.60,14.80,0.3037,274,-888.9,4.26
3428,7/30/15 16:40:00,16.06,92.00,14.78,0.3040,221,-888.9,4.26
3429,7/30/15 16:50:00,16.01,91.10,14.58,0.3033,184,-888.9,4.26
3430,7/30/15 17:00:00,15.94,90.80,14.46,0.3029,166,-888.9,4.26
3431,7/30/15 17:10:00,15.96,90.90,14.50,0.3026,129,-888.9,4.25
3432,7/30/15 17:20:00,15.80,92.30,14.57,0.3022,111,-888.9,4.25
3433,7/30/15 17:30:00,15.53,93.70,14.54,0.3022,49,-888.9,4.25
3434,7/30/15 17:40:00,15.44,95.10,14.68,0.3026,24,-888.9,4.25
3435,7/30/15 17:50:00,15.34,95.10,14.58,0.3026,14,-888.9,4.25
3436,7/30/15 18:00:00,15.29,95.50,14.60,0.3026,6,-888.9,4.25
