"Plot Title: b0004a15"
"#","Date Time, GMT+06:00","H08 Temp., °F (LGR S/N: 368110)","H08 High Res. Temp., °F (LGR S/N: 368110)","GCap. RH, % (LGR S/N: 368110)"
5047,12/10/03 06:00:00 PM,48.96,49.05,66.10
5048,12/10/03 07:00:00 PM,46.09,46.15,79.40
5049,12/10/03 08:00:00 PM,44.65,44.60,85.80
5050,12/10/03 09:00:00 PM,43.92,44.24,86.20
5051,12/10/03 10:00:00 PM,43.20,43.32,83.10
5052,12/10/03 11:00:00 PM,42.46,42.37,79.90
5053,12/11/03 12:00:00 AM,42.46,42.46,77.00
5054,12/11/03 01:00:00 AM,40.23,40.14,85.80
5055,12/11/03 02:00:00 AM,40.23,40.08,85.30
5056,12/11/03 03:00:00 AM,39.47,39.47,87.50
5057,12/11/03 04:00:00 AM,39.47,39.47,87.10
5058,12/11/03 05:00:00 AM,38.73,39.00,88.00
5059,12/11/03 06:00:00 AM,39.47,39.29,88.00
5060,12/11/03 07:00:00 AM,39.47,39.47,87.10
5061,12/11/03 08:00:00 AM,40.23,39.99,85.80
5062,12/11/03 09:00:00 AM,41.72,41.58,84.00
5063,12/11/03 10:00:00 AM,46.81,46.63,69.20
5064,12/11/03 11:00:00 AM,48.25,48.02,63.10
5065,12/11/03 12:00:00 PM,50.38,50.47,57.90
5066,12/11/03 01:00:00 PM,55.27,55.49,37.50
5067,12/11/03 02:00:00 PM,57.36,57.61,36.50
5068,12/11/03 03:00:00 PM,57.36,57.65,39.50
5069,12/11/03 04:00:00 PM,55.27,55.45,48.10
5070,12/11/03 05:00:00 PM,53.19,53.06,51.80
5071,12/11/03 06:00:00 PM,49.68,50.02,62.60
5072,12/11/03 07:00:00 PM,47.53,47.26,75.10
5073,12/11/03 08:00:00 PM,43.92,44.10,78.00
5074,12/11/03 09:00:00 PM,42.46,42.13,81.70
5075,12/11/03 10:00:00 PM,39.47,39.20,87.50
5076,12/11/03 11:00:00 PM,36.43,36.77,92.10
5077,12/12/03 12:00:00 AM,35.65,35.31,92.90
5078,12/12/03 01:00:00 AM,34.11,34.05,96.70
5079,12/12/03 02:00:00 AM,33.31,33.31,95.20
5080,12/12/03 03:00:00 AM,32.52,32.61,96.00
5081,12/12/03 04:00:00 AM,31.71,32.01,96.30
5082,12/12/03 05:00:00 AM,31.71,31.46,96.30
5083,12/12/03 06:00:00 AM,30.90,30.85,96.70
5084,12/12/03 07:00:00 AM,30.09,30.15,97.40
5085,12/12/03 08:00:00 AM,30.09,30.09,96.70
5086,12/12/03 09:00:00 AM,30.90,30.70,96.70
5087,12/12/03 10:00:00 AM,40.23,40.32,77.00
5088,12/12/03 11:00:00 AM,48.96,49.05,56.40
5089,12/12/03 12:00:00 PM,55.27,55.15,41.00
5090,12/12/03 01:00:00 PM,62.17,62.13,35.50
5091,12/12/03 02:00:00 PM,63.54,63.37,30.20
5092,12/12/03 03:00:00 PM,62.85,62.60,36.00
5093,12/12/03 04:00:00 PM,60.80,60.87,40.00
5094,12/12/03 05:00:00 PM,56.66,56.62,51.80
5095,12/12/03 06:00:00 PM,53.19,52.88,62.10
5096,12/12/03 07:00:00 PM,49.68,49.89,71.70
5097,12/12/03 08:00:00 PM,46.81,46.60,75.60
5098,12/12/03 09:00:00 PM,42.46,42.17,78.90
5099,12/12/03 10:00:00 PM,39.47,39.76,83.60
5100,12/12/03 11:00:00 PM,37.96,37.81,84.50
5101,12/13/03 12:00:00 AM,36.43,36.34,85.80
5102,12/13/03 01:00:00 AM,34.88,34.79,88.80
5103,12/13/03 02:00:00 AM,33.31,33.40,91.70
5104,12/13/03 03:00:00 AM,32.52,32.22,93.30
5105,12/13/03 04:00:00 AM,31.71,31.51,92.90
5106,12/13/03 05:00:00 AM,30.90,31.15,92.50
5107,12/13/03 06:00:00 AM,30.09,30.45,92.50
5108,12/13/03 07:00:00 AM,30.09,29.84,92.90
5109,12/13/03 08:00:00 AM,29.28,29.48,93.30
5110,12/13/03 09:00:00 AM,30.90,30.65,90.90
5111,12/13/03 10:00:00 AM,42.46,42.78,60.00
5112,12/13/03 11:00:00 AM,50.38,50.38,42.50
5113,12/13/03 12:00:00 PM,58.05,57.92,27.40
5114,12/13/03 01:00:00 PM,64.22,64.09,24.60
5115,12/13/03 02:00:00 PM,65.59,65.89,18.10
5116,12/13/03 03:00:00 PM,69.03,69.15,11.90
5117,12/13/03 04:00:00 PM,63.54,63.28,20.70
5118,12/13/03 05:00:00 PM,58.05,57.99,29.70
5119,12/13/03 06:00:00 PM,51.08,51.44,56.40
5120,12/13/03 07:00:00 PM,48.25,48.42,65.10
5121,12/13/03 08:00:00 PM,44.65,44.51,69.70
5122,12/13/03 09:00:00 PM,40.23,40.46,69.20
5123,12/13/03 10:00:00 PM,37.20,37.29,73.10
5124,12/13/03 11:00:00 PM,35.65,35.62,74.10
5125,12/14/03 12:00:00 AM,34.11,33.91,77.00
5126,12/14/03 01:00:00 AM,33.31,33.26,75.60
5127,12/14/03 02:00:00 AM,31.71,31.51,80.30
5128,12/14/03 03:00:00 AM,30.90,30.60,82.20
5129,12/14/03 04:00:00 AM,29.28,29.43,84.50
5130,12/14/03 05:00:00 AM,28.45,28.87,84.50
5131,12/14/03 06:00:00 AM,27.61,28.04,86.20
5132,12/14/03 07:00:00 AM,27.61,27.36,87.10
5133,12/14/03 08:00:00 AM,27.61,27.77,86.70
5134,12/14/03 09:00:00 AM,29.28,29.43,83.10
5135,12/14/03 10:00:00 AM,40.23,40.17,54.30
5136,12/14/03 11:00:00 AM,48.96,48.83,38.00
5137,12/14/03 12:00:00 PM,55.27,55.40,27.80
5138,12/14/03 01:00:00 PM,62.85,63.19,19.00
5139,12/14/03 02:00:00 PM,63.54,63.57,19.00
5140,12/14/03 03:00:00 PM,62.85,63.19,20.20
5141,12/14/03 04:00:00 PM,61.48,61.48,20.70
5142,12/14/03 05:00:00 PM,58.05,58.30,20.20
5143,12/14/03 06:00:00 PM,52.48,52.79,38.00
5144,12/14/03 07:00:00 PM,49.68,49.53,46.60
5145,12/14/03 08:00:00 PM,44.65,44.47,54.90
5146,12/14/03 09:00:00 PM,40.23,40.28,60.50
5147,12/14/03 10:00:00 PM,37.20,37.24,66.60
5148,12/14/03 11:00:00 PM,35.65,35.51,68.70
5149,12/15/03 12:00:00 AM,34.88,34.59,71.20
5150,12/15/03 01:00:00 AM,32.52,32.72,76.50
5151,12/15/03 02:00:00 AM,31.71,31.57,79.40
5152,12/15/03 03:00:00 AM,30.09,30.20,81.70
5153,12/15/03 04:00:00 AM,30.09,29.79,82.20
5154,12/15/03 05:00:00 AM,28.45,28.71,84.90
5155,12/15/03 06:00:00 AM,27.61,27.82,87.10
5156,12/15/03 07:00:00 AM,27.61,27.30,87.50
5157,12/15/03 08:00:00 AM,26.78,27.14,88.00
5158,12/15/03 09:00:00 AM,27.61,27.72,86.70
5159,12/15/03 10:00:00 AM,40.23,40.08,57.90
5160,12/15/03 11:00:00 AM,48.96,49.17,39.00
5161,12/15/03 12:00:00 PM,57.36,57.43,27.80
5162,12/15/03 01:00:00 PM,61.48,61.23,22.90
5163,12/15/03 02:00:00 PM,64.90,64.78,19.80
5164,12/15/03 03:00:00 PM,65.59,65.50,16.50
5165,12/15/03 04:00:00 PM,63.54,63.75,21.10
5166,12/15/03 05:00:00 PM,57.36,57.31,37.00
5167,12/15/03 06:00:00 PM,53.89,53.67,49.20
5168,12/15/03 07:00:00 PM,51.08,50.99,56.90
5169,12/15/03 08:00:00 PM,48.96,49.05,61.60
5170,12/15/03 09:00:00 PM,47.53,47.66,62.10
5171,12/15/03 10:00:00 PM,45.37,45.19,64.10
5172,12/15/03 11:00:00 PM,40.98,41.07,71.20
5173,12/16/03 12:00:00 AM,40.23,40.51,71.20
5174,12/16/03 01:00:00 AM,39.47,39.58,73.10
5175,12/16/03 02:00:00 AM,37.96,37.78,77.50
5176,12/16/03 03:00:00 AM,37.20,37.53,78.50
5177,12/16/03 04:00:00 AM,37.96,38.01,76.10
5178,12/16/03 05:00:00 AM,37.96,37.81,77.50
5179,12/16/03 06:00:00 AM,37.96,37.63,78.00
5180,12/16/03 07:00:00 AM,37.20,37.24,78.50
5181,12/16/03 08:00:00 AM,38.73,38.39,75.60
5182,12/16/03 09:00:00 AM,40.98,41.11,68.70
5183,12/16/03 10:00:00 AM,43.92,44.01,61.00
5184,12/16/03 11:00:00 AM,48.25,47.93,52.30
5185,12/16/03 12:00:00 PM,50.38,50.41,45.10
5186,12/16/03 01:00:00 PM,51.78,51.66,42.00
5187,12/16/03 02:00:00 PM,53.19,53.53,41.00
5188,12/16/03 03:00:00 PM,54.59,54.84,40.50
5189,12/16/03 04:00:00 PM,55.27,55.15,41.50
5190,12/16/03 05:00:00 PM,55.98,55.76,37.00
5191,12/16/03 06:00:00 PM,52.48,52.75,43.50
5192,12/16/03 07:00:00 PM,51.08,50.95,35.50
5193,12/16/03 08:00:00 PM,49.68,50.02,51.80
5194,12/16/03 09:00:00 PM,48.25,48.16,52.30
5195,12/16/03 10:00:00 PM,48.96,48.92,47.10
5196,12/16/03 11:00:00 PM,46.09,45.97,54.30
5197,12/17/03 12:00:00 AM,43.20,43.50,64.60
5198,12/17/03 01:00:00 AM,40.23,40.23,71.70
5199,12/17/03 02:00:00 AM,37.20,37.38,76.50
5200,12/17/03 03:00:00 AM,34.88,34.97,82.20
5201,12/17/03 04:00:00 AM,34.11,34.48,82.60
5202,12/17/03 05:00:00 AM,34.11,34.11,84.90
5203,12/17/03 06:00:00 AM,31.71,31.96,88.80
5204,12/17/03 07:00:00 AM,30.90,30.70,90.90
5205,12/17/03 08:00:00 AM,30.09,30.40,90.50
5206,12/17/03 09:00:00 AM,30.90,30.81,91.30
5207,12/17/03 10:00:00 AM,41.72,41.76,64.60
5208,12/17/03 11:00:00 AM,50.38,50.38,46.60
5209,12/17/03 12:00:00 PM,57.36,57.34,34.10
5210,12/17/03 01:00:00 PM,59.41,59.50,29.30
5211,12/17/03 02:00:00 PM,61.48,61.77,28.80
5212,12/17/03 03:00:00 PM,58.05,58.35,34.50
5213,12/17/03 04:00:00 PM,57.36,57.43,39.50
5214,12/17/03 05:00:00 PM,51.78,52.09,50.70
5215,12/17/03 06:00:00 PM,49.68,49.68,61.60
5216,12/17/03 07:00:00 PM,46.81,46.51,75.10
5217,12/17/03 08:00:00 PM,44.65,45.01,82.60
5218,12/17/03 09:00:00 PM,43.20,43.38,83.60
5219,12/17/03 10:00:00 PM,40.98,40.64,80.30
5220,12/17/03 11:00:00 PM,37.96,37.81,85.30
5221,12/18/03 12:00:00 AM,37.96,37.63,81.70
5222,12/18/03 01:00:00 AM,37.20,37.44,81.30
5223,12/18/03 02:00:00 AM,35.65,35.71,86.20
5224,12/18/03 03:00:00 AM,34.11,33.85,90.50
5225,12/18/03 04:00:00 AM,32.52,32.16,94.10
5226,12/18/03 05:00:00 AM,30.90,31.12,95.60
5227,12/18/03 06:00:00 AM,30.90,30.65,96.00
5228,12/18/03 07:00:00 AM,30.09,29.79,97.40
5229,12/18/03 08:00:00 AM,29.28,29.48,97.40
5230,12/18/03 09:00:00 AM,30.09,30.15,96.30
5231,12/18/03 10:00:00 AM,40.23,40.14,74.10
5232,12/18/03 11:00:00 AM,48.25,48.42,54.90
5233,12/18/03 12:00:00 PM,54.59,54.50,42.50
5234,12/18/03 01:00:00 PM,60.12,60.31,22.90
5235,12/18/03 02:00:00 PM,62.17,62.04,21.50
5236,12/18/03 03:00:00 PM,62.85,62.60,25.10
5237,12/18/03 04:00:00 PM,59.41,59.29,31.60
5238,12/18/03 05:00:00 PM,53.89,54.05,33.60
5239,12/18/03 06:00:00 PM,51.78,51.69,46.10
5240,12/18/03 07:00:00 PM,47.53,47.21,62.10
5241,12/18/03 08:00:00 PM,43.92,43.79,80.80
5242,12/18/03 09:00:00 PM,40.23,40.55,80.30
5243,12/18/03 10:00:00 PM,37.96,37.67,83.10
5244,12/18/03 11:00:00 PM,34.88,35.08,84.90
5245,12/19/03 12:00:00 AM,33.31,33.26,83.10
5246,12/19/03 01:00:00 AM,31.71,32.11,83.60
5247,12/19/03 02:00:00 AM,30.90,30.81,84.00
5248,12/19/03 03:00:00 AM,29.28,29.53,85.80
5249,12/19/03 04:00:00 AM,28.45,28.54,87.10
5250,12/19/03 05:00:00 AM,27.61,27.88,87.10
5251,12/19/03 06:00:00 AM,26.78,26.98,88.80
5252,12/19/03 07:00:00 AM,25.93,26.29,89.20
5253,12/19/03 08:00:00 AM,25.93,26.24,89.20
5254,12/19/03 09:00:00 AM,27.61,27.46,86.70
5255,12/19/03 10:00:00 AM,39.47,39.76,55.40
5256,12/19/03 11:00:00 AM,46.09,46.36,42.00
5257,12/19/03 12:00:00 PM,52.48,52.84,27.40
5258,12/19/03 01:00:00 PM,60.12,60.15,23.30
5259,12/19/03 02:00:00 PM,60.12,60.15,25.10
5260,12/19/03 03:00:00 PM,59.41,59.68,26.00
5261,12/19/03 04:00:00 PM,58.73,58.86,29.30
5262,12/19/03 05:00:00 PM,53.89,53.62,37.00
5263,12/19/03 06:00:00 PM,49.68,49.93,56.90
5264,12/19/03 07:00:00 PM,48.25,48.20,66.60
5265,12/19/03 08:00:00 PM,44.65,44.96,83.10
5266,12/19/03 09:00:00 PM,42.46,42.73,68.70
5267,12/19/03 10:00:00 PM,39.47,39.61,73.10
5268,12/19/03 11:00:00 PM,35.65,35.65,80.80
5269,12/20/03 12:00:00 AM,34.11,34.11,79.90
5270,12/20/03 01:00:00 AM,32.52,32.47,84.00
5271,12/20/03 02:00:00 AM,30.90,31.01,87.10
5272,12/20/03 03:00:00 AM,30.09,29.73,90.10
5273,12/20/03 04:00:00 AM,28.45,28.65,91.70
5274,12/20/03 05:00:00 AM,27.61,27.77,92.50
5275,12/20/03 06:00:00 AM,27.61,27.25,93.30
5276,12/20/03 07:00:00 AM,26.78,26.73,93.70
5277,12/20/03 08:00:00 AM,26.78,26.62,93.70
5278,12/20/03 09:00:00 AM,27.61,27.50,91.70
5279,12/20/03 10:00:00 AM,37.20,37.35,70.20
5280,12/20/03 11:00:00 AM,46.81,46.51,48.10
5281,12/20/03 12:00:00 PM,53.19,53.19,32.60
5282,12/20/03 01:00:00 PM,54.59,54.57,32.60
5283,12/20/03 02:00:00 PM,59.41,59.13,28.30
5284,12/20/03 03:00:00 PM,57.36,57.65,28.80
5285,12/20/03 04:00:00 PM,54.59,54.36,38.00
5286,12/20/03 05:00:00 PM,51.78,51.48,47.60
5287,12/20/03 06:00:00 PM,48.96,49.01,53.30
5288,12/20/03 07:00:00 PM,47.53,47.75,59.50
5289,12/20/03 08:00:00 PM,44.65,44.74,73.60
5290,12/20/03 09:00:00 PM,41.72,41.76,70.20
5291,12/20/03 10:00:00 PM,39.47,39.20,76.10
5292,12/20/03 11:00:00 PM,35.65,35.76,85.30
5293,12/21/03 12:00:00 AM,34.11,34.11,86.20
5294,12/21/03 01:00:00 AM,33.31,33.12,86.70
5295,12/21/03 02:00:00 AM,31.71,31.66,89.70
5296,12/21/03 03:00:00 AM,30.90,30.56,91.70
5297,12/21/03 04:00:00 AM,29.28,29.64,92.90
5298,12/21/03 05:00:00 AM,28.45,28.87,94.10
5299,12/21/03 06:00:00 AM,27.61,27.99,95.20
5300,12/21/03 07:00:00 AM,27.61,27.61,95.20
5301,12/21/03 08:00:00 AM,27.61,27.55,94.90
5302,12/21/03 09:00:00 AM,27.61,27.99,95.20
5303,12/21/03 10:00:00 AM,39.47,39.33,72.20
5304,12/21/03 11:00:00 AM,46.09,46.24,56.40
5305,12/21/03 12:00:00 PM,53.19,53.19,37.00
5306,12/21/03 01:00:00 PM,57.36,57.52,31.20
5307,12/21/03 02:00:00 PM,60.12,60.40,33.10
5308,12/21/03 03:00:00 PM,57.36,57.34,38.00
5309,12/21/03 04:00:00 PM,55.27,55.02,44.00
5310,12/21/03 05:00:00 PM,51.78,51.75,51.80
5311,12/21/03 06:00:00 PM,49.68,49.62,56.90
5312,12/21/03 07:00:00 PM,46.09,46.18,74.10
5313,12/21/03 08:00:00 PM,44.65,44.37,83.60
5314,12/21/03 09:00:00 PM,41.72,41.63,86.20
5315,12/21/03 10:00:00 PM,38.73,39.06,89.20
5316,12/21/03 11:00:00 PM,36.43,36.43,91.30
5317,12/22/03 12:00:00 AM,34.11,34.29,93.30
5318,12/22/03 01:00:00 AM,32.52,32.76,94.90
5319,12/22/03 02:00:00 AM,31.71,31.66,95.60
5320,12/22/03 03:00:00 AM,30.90,30.76,96.70
5321,12/22/03 04:00:00 AM,30.09,30.15,96.30
5322,12/22/03 05:00:00 AM,29.28,29.37,97.10
5323,12/22/03 06:00:00 AM,28.45,28.54,97.80
5324,12/22/03 07:00:00 AM,27.61,27.82,97.80
5325,12/22/03 08:00:00 AM,28.45,28.08,96.70
5326,12/22/03 09:00:00 AM,28.45,28.65,96.70
5327,12/22/03 10:00:00 AM,37.96,37.96,78.90
5328,12/22/03 11:00:00 AM,46.09,45.91,61.60
5329,12/22/03 12:00:00 PM,53.19,53.40,41.50
5330,12/22/03 01:00:00 PM,56.66,56.91,36.50
5331,12/22/03 02:00:00 PM,58.05,57.96,39.00
5332,12/22/03 03:00:00 PM,56.66,56.91,39.00
5333,12/22/03 04:00:00 PM,55.98,55.71,39.00
5334,12/22/03 05:00:00 PM,51.08,51.44,49.70
5335,12/22/03 06:00:00 PM,49.68,49.53,56.90
5336,12/22/03 07:00:00 PM,46.09,46.00,76.50
5337,12/22/03 08:00:00 PM,43.20,43.23,82.60
5338,12/22/03 09:00:00 PM,39.47,39.85,82.60
5339,12/22/03 10:00:00 PM,37.20,37.44,85.30
5340,12/22/03 11:00:00 PM,34.88,35.13,90.90
5341,12/23/03 12:00:00 AM,33.31,33.35,92.50
5342,12/23/03 01:00:00 AM,32.52,32.16,94.10
5343,12/23/03 02:00:00 AM,30.90,31.01,96.00
5344,12/23/03 03:00:00 AM,30.09,30.15,96.00
5345,12/23/03 04:00:00 AM,29.28,29.53,96.00
5346,12/23/03 05:00:00 AM,28.45,28.51,97.40
5347,12/23/03 06:00:00 AM,28.45,28.08,96.70
5348,12/23/03 07:00:00 AM,27.61,27.93,95.60
5349,12/23/03 08:00:00 AM,27.61,27.66,95.60
5350,12/23/03 09:00:00 AM,27.61,28.04,96.00
5351,12/23/03 10:00:00 AM,37.20,37.00,78.90
5352,12/23/03 11:00:00 AM,45.37,45.41,60.00
5353,12/23/03 12:00:00 PM,53.19,53.10,37.00
5354,12/23/03 01:00:00 PM,57.36,57.06,33.60
5355,12/23/03 02:00:00 PM,56.66,56.57,33.10
5356,12/23/03 03:00:00 PM,56.66,56.75,34.10
5357,12/23/03 04:00:00 PM,54.59,54.50,39.00
5358,12/23/03 05:00:00 PM,51.08,51.30,45.60
5359,12/23/03 06:00:00 PM,47.53,47.75,56.90
5360,12/23/03 07:00:00 PM,44.65,44.60,74.10
5361,12/23/03 08:00:00 PM,42.46,42.64,80.80
5362,12/23/03 09:00:00 PM,40.23,40.28,83.10
5363,12/23/03 10:00:00 PM,37.96,37.63,82.20
5364,12/23/03 11:00:00 PM,34.88,34.83,85.30
5365,12/24/03 12:00:00 AM,33.31,33.71,88.00
5366,12/24/03 01:00:00 AM,31.71,31.96,89.20
5367,12/24/03 02:00:00 AM,30.09,30.51,92.90
5368,12/24/03 03:00:00 AM,30.09,29.73,93.70
5369,12/24/03 04:00:00 AM,29.28,29.43,92.10
5370,12/24/03 05:00:00 AM,28.45,28.60,94.90
5371,12/24/03 06:00:00 AM,28.45,28.08,95.20
5372,12/24/03 07:00:00 AM,26.78,26.98,96.70
5373,12/24/03 08:00:00 AM,26.78,26.87,96.70
5374,12/24/03 09:00:00 AM,28.45,28.08,94.50
5375,12/24/03 10:00:00 AM,37.20,37.06,76.50
5376,12/24/03 11:00:00 AM,45.37,45.14,56.90
5377,12/24/03 12:00:00 PM,51.78,51.60,34.50
5378,12/24/03 01:00:00 PM,51.08,51.39,34.50
5379,12/24/03 02:00:00 PM,51.78,52.05,34.50
5380,12/24/03 03:00:00 PM,50.38,50.38,38.00
5381,12/24/03 04:00:00 PM,47.53,47.62,51.20
5382,12/24/03 05:00:00 PM,46.81,47.05,52.80
5383,12/24/03 06:00:00 PM,46.09,45.79,55.90
5384,12/24/03 07:00:00 PM,45.37,45.19,57.90
5385,12/24/03 08:00:00 PM,42.46,42.64,77.00
5386,12/24/03 09:00:00 PM,40.98,41.07,83.60
5387,12/24/03 10:00:00 PM,40.98,41.34,81.70
5388,12/24/03 11:00:00 PM,40.23,40.32,85.30
5389,12/25/03 12:00:00 AM,39.47,39.38,88.00
5390,12/25/03 01:00:00 AM,37.96,38.07,87.50
5391,12/25/03 02:00:00 AM,35.65,35.71,92.50
5392,12/25/03 03:00:00 AM,33.31,33.31,96.00
5393,12/25/03 04:00:00 AM,31.71,31.91,98.50
5394,12/25/03 05:00:00 AM,31.71,31.71,97.80
5395,12/25/03 06:00:00 AM,30.09,30.40,98.10
5396,12/25/03 07:00:00 AM,29.28,29.37,99.80
5397,12/25/03 08:00:00 AM,30.90,30.81,97.80
5398,12/25/03 09:00:00 AM,33.31,33.66,91.30
5399,12/25/03 10:00:00 AM,38.73,38.77,75.10
5400,12/25/03 11:00:00 AM,47.53,47.30,52.80
5401,12/25/03 12:00:00 PM,51.78,51.96,45.10
5402,12/25/03 01:00:00 PM,53.89,54.01,38.50
5403,12/25/03 02:00:00 PM,54.59,54.66,42.00
5404,12/25/03 03:00:00 PM,53.19,53.19,45.60
5405,12/25/03 04:00:00 PM,51.78,51.91,46.10
5406,12/25/03 05:00:00 PM,48.96,48.92,52.80
5407,12/25/03 06:00:00 PM,46.09,46.33,64.60
5408,12/25/03 07:00:00 PM,43.20,43.50,77.00
5409,12/25/03 08:00:00 PM,40.98,41.20,83.10
5410,12/25/03 09:00:00 PM,41.72,41.72,83.10
5411,12/25/03 10:00:00 PM,41.72,41.58,81.70
5412,12/25/03 11:00:00 PM,40.23,40.08,84.90
5413,12/26/03 12:00:00 AM,37.96,38.01,87.10
5414,12/26/03 01:00:00 AM,36.43,36.23,90.10
5415,12/26/03 02:00:00 AM,36.43,36.34,89.20
5416,12/26/03 03:00:00 AM,37.20,37.11,88.00
5417,12/26/03 04:00:00 AM,37.96,37.63,87.10
5418,12/26/03 05:00:00 AM,37.20,37.29,81.70
5419,12/26/03 06:00:00 AM,37.20,37.06,82.60
5420,12/26/03 07:00:00 AM,36.43,36.48,84.50
5421,12/26/03 08:00:00 AM,37.20,36.86,82.60
5422,12/26/03 09:00:00 AM,37.20,37.38,83.60
5423,12/26/03 10:00:00 AM,44.65,44.56,63.60
5424,12/26/03 11:00:00 AM,49.68,49.89,46.60
5425,12/26/03 12:00:00 PM,52.48,52.18,40.50
5426,12/26/03 01:00:00 PM,55.27,55.31,34.10
5427,12/26/03 02:00:00 PM,55.98,55.80,35.50
5428,12/26/03 03:00:00 PM,57.36,57.31,33.60
5429,12/26/03 04:00:00 PM,53.19,53.22,43.50
5430,12/26/03 05:00:00 PM,50.38,50.16,46.10
5431,12/26/03 06:00:00 PM,47.53,47.26,58.50
5432,12/26/03 07:00:00 PM,43.92,43.97,75.10
5433,12/26/03 08:00:00 PM,40.98,40.96,82.20
5434,12/26/03 09:00:00 PM,38.73,38.86,84.50
5435,12/26/03 10:00:00 PM,35.65,35.71,87.10
5436,12/26/03 11:00:00 PM,34.11,34.00,89.70
5437,12/27/03 12:00:00 AM,32.52,32.31,92.10
5438,12/27/03 01:00:00 AM,31.71,31.37,92.90
5439,12/27/03 02:00:00 AM,30.90,30.81,92.50
5440,12/27/03 03:00:00 AM,30.09,29.89,92.90
5441,12/27/03 04:00:00 AM,29.28,29.07,93.70
5442,12/27/03 05:00:00 AM,28.45,28.35,94.50
5443,12/27/03 06:00:00 AM,27.61,27.72,95.60
5444,12/27/03 07:00:00 AM,26.78,26.78,96.30
5445,12/27/03 08:00:00 AM,26.78,26.78,96.00
5446,12/27/03 09:00:00 AM,28.45,28.45,94.10
5447,12/27/03 10:00:00 AM,37.96,37.87,73.10
5448,12/27/03 11:00:00 AM,45.37,45.37,53.30
5449,12/27/03 12:00:00 PM,51.78,51.91,43.00
5450,12/27/03 01:00:00 PM,57.36,57.65,19.80
5451,12/27/03 02:00:00 PM,60.12,60.12,15.70
5452,12/27/03 03:00:00 PM,60.12,60.15,24.20
5453,12/27/03 04:00:00 PM,58.05,57.92,27.40
5454,12/27/03 05:00:00 PM,51.08,50.81,45.10
5455,12/27/03 06:00:00 PM,48.25,48.07,59.50
5456,12/27/03 07:00:00 PM,45.37,45.55,71.70
5457,12/27/03 08:00:00 PM,43.92,43.83,77.50
5458,12/27/03 09:00:00 PM,41.72,41.90,80.80
5459,12/27/03 10:00:00 PM,40.23,40.41,70.70
5460,12/27/03 11:00:00 PM,41.72,41.43,77.50
5461,12/28/03 12:00:00 AM,42.46,42.17,73.10
5462,12/28/03 01:00:00 AM,41.72,41.85,74.10
5463,12/28/03 02:00:00 AM,41.72,41.58,68.70
5464,12/28/03 03:00:00 AM,39.47,39.24,75.10
5465,12/28/03 04:00:00 AM,37.96,37.92,83.60
5466,12/28/03 05:00:00 AM,34.88,34.79,97.10
5467,12/28/03 06:00:00 AM,33.31,33.46,101.80
5468,12/28/03 07:00:00 AM,31.71,32.07,103.60
5469,12/28/03 08:00:00 AM,31.71,31.91,103.60
5470,12/28/03 09:00:00 AM,32.52,32.27,103.60
5471,12/28/03 10:00:00 AM,32.52,32.41,103.60
5472,12/28/03 11:00:00 AM,33.31,33.06,103.60
5473,12/28/03 12:00:00 PM,37.20,37.38,97.80
5474,12/28/03 01:00:00 PM,39.47,39.85,88.00
5475,12/28/03 02:00:00 PM,41.72,41.67,84.50
5476,12/28/03 03:00:00 PM,43.92,43.74,67.70
5477,12/28/03 04:00:00 PM,39.47,39.47,86.20
5478,12/28/03 05:00:00 PM,37.20,37.35,91.70
5479,12/28/03 06:00:00 PM,35.65,36.00,96.70
5480,12/28/03 07:00:00 PM,34.11,34.39,100.80
5481,12/28/03 08:00:00 PM,34.11,34.29,101.10
5482,12/28/03 09:00:00 PM,34.11,33.85,102.10
5483,12/28/03 10:00:00 PM,33.31,33.35,103.00
5484,12/28/03 11:00:00 PM,32.52,32.76,103.00
5485,12/29/03 12:00:00 AM,33.31,32.95,103.60
5486,12/29/03 01:00:00 AM,34.11,33.91,102.40
5487,12/29/03 02:00:00 AM,34.88,34.74,97.80
5488,12/29/03 03:00:00 AM,34.88,35.28,96.00
5489,12/29/03 04:00:00 AM,35.65,35.71,88.80
5490,12/29/03 05:00:00 AM,35.65,35.46,92.90
5491,12/29/03 06:00:00 AM,34.88,35.22,95.20
5492,12/29/03 07:00:00 AM,35.65,35.42,88.80
5493,12/29/03 08:00:00 AM,34.11,34.48,86.20
5494,12/29/03 09:00:00 AM,34.88,34.63,83.60
5495,12/29/03 10:00:00 AM,37.96,38.25,75.60
5496,12/29/03 11:00:00 AM,42.46,42.58,73.10
5497,12/29/03 12:00:00 PM,44.65,44.92,65.60
5498,12/29/03 01:00:00 PM,49.68,49.59,49.70
5499,12/29/03 02:00:00 PM,49.68,49.41,46.10
5500,12/29/03 03:00:00 PM,51.08,50.77,39.00
5501,12/29/03 04:00:00 PM,50.38,50.20,52.30
5502,12/29/03 05:00:00 PM,44.65,44.42,75.60
5503,12/29/03 06:00:00 PM,40.23,40.55,83.10
5504,12/29/03 07:00:00 PM,38.73,38.82,86.20
5505,12/29/03 08:00:00 PM,36.43,36.14,92.10
5506,12/29/03 09:00:00 PM,34.88,34.63,94.10
5507,12/29/03 10:00:00 PM,34.11,33.91,93.70
5508,12/29/03 11:00:00 PM,33.31,33.31,93.70
5509,12/30/03 12:00:00 AM,31.71,31.71,97.80
